CITY_NAME,FAC_NAME,PRVDR_NUM,STATE_CD,ST_ADR,PHNE_NUM,ZIP_CD,lat,lng
SAN FRANCISCO,UCSF ENDOCRINE ASSOCIATES,05D0594331,CA,1600 DIVISADERO STREET RC420,4158853868,94115,,
SAN FRANCISCO,LAWRENCE BOLY MD,05D0594336,CA,2233 POST ST #203,4153464132,94115,,
SAN FRANCISCO,BERNARD I GORDON MD,05D0594340,CA,2299 POST STREET SUITE 310,4153465377,94115,,
SAN FRANCISCO,MAURY D KELISKY MD,05D0594342,CA,2186 GEARY BLVD #210,4153467200,94115,,
SAN FRANCISCO,ROBERT T MENDLE MD,05D0594394,CA,2320 SUTTER ST #102,4155678187,94115,,
SAN FRANCISCO,SAN FRANCISCO MEDICAL GROUP,05D0594402,CA,2340 CLAY ST 6TH FLOOR,4158858100,94115,,
SAN FRANCISCO,CERF & BURSTEIN MDS,05D0594411,CA,132 JORDAN AVE,4159211700,94118,,
SAN FRANCISCO,HERBERT B GOODMAN MD,05D0594417,CA,2186 GEARY BLVD #312,4159213141,94115,,
SAN FRANCISCO,EDWIN J HASSID MD,05D0594423,CA,2300 SUTTER SUITE 203,4159287550,94115,,
SAN FRANCISCO,RICHARD L CAPLIN MD,05D0594425,CA,2186 GEARY BLVD,4159215300,94115,,
SAN FRANCISCO,AVI HETTENA MD,05D0594435,CA,2300 SUTTER STREET STE 301,4159218210,94115,,
SAN FRANCISCO,"GOLDEN GATE UROLOGY, INC",05D0594442,CA,2186 GEARY BLVD 214,4159223255,94115,,
SAN FRANCISCO,"JOAN SAXTON, MD A MEDICAL CORP.",05D0594471,CA,"ONE DANIEL BURNHAM COURT, #370C",4157711578,94109,,
SAN FRANCISCO,BRUCE A COHN MD,05D0594477,CA,2100 WEBSTER ST SUITE 315,4159233062,94115,,
SAN FRANCISCO,QUITA V CRUCIGER MD,05D0594489,CA,2100 WEBSTER SUITE 428,4159233115,94115,,
SAN FRANCISCO,CLIFFORD C WONG MD,05D0594496,CA,2100 WEBSTER,4159233188,94115,,
SAN FRANCISCO,RENAL MEDICAL ASSOCIATION,05D0594500,CA,2100 WEBSTER STREET SUITE 405,4159233456,94115,,
SAN FRANCISCO,GEORGE P FULMER MD,05D0594518,CA,1700 CALIFORNIA ST #470,4159233882,94109,,
OAKLAND,DANIEL H NEUSTEIN MD PC,05D0594529,CA,180 GRAND AVENUE SUITE 100,5102084700,94612,,
SAN FRANCISCO,MARVIN M KIRCHNER MD,05D0594532,CA,2211 POST STREET SUITE 201,4159313100,94115,,
SAN FRANCISCO,IMMUNO-MET LAB,05D0594632,CA,2299 POST STREET #306,4157715726,94115,,
SAN FRANCISCO,LAWRENCE KAMINSKY MD,05D0594635,CA,2100 WEBSTER ST STE 318,4159233066,94115,,
SAN FRANCISCO,EDWARD J COLLINS MD,05D0594645,CA,1635 DIVISADERO STREET #525,4159313920,94115,,
SAN FRANCISCO,"SANDRA LEVINE, MD & DOROTHY DUBE, MD,",05D0594661,CA,2100 WEBSTER ST SUITE 427,4159233128,94115,,
SAN FRANCISCO,DIAGNOSTIC LABORATORIES,05D0594668,CA,2511 BUSH ST,4159291525,94115,,
SAN FRANCISCO,CENTRAL GARDENS CONVALESCENT HOSPITAL,05D0594677,CA,1355 ELLIS STREET,4155672967,94115,,
SAN FRANCISCO,CHOICE MEDICAL GROUP,05D0594679,CA,2107 O FARRELL STREET,4089950102,94115,,
SAN FRANCISCO,CALIFORNIA PACIFIC CARDIOVASCULAR,05D0594682,CA,"3490 CALIFORNIA ST, STE 200",4157526660,94118,,
SAN FRANCISCO,COSMETIC SURGERY CENTER,05D0594683,CA,2186 GEARY BLVD,4155631510,94115,,
SAN FRANCISCO,UCSF CLINICAL LABS AT MOUNT ZION,05D0594684,CA,1600 DIVISADERO ST 2ND FLOOR RM B210,4153531976,94115,,
SAN FRANCISCO,IMMUNOPATHWAYS LAB,05D0594698,CA,2352 POST,4159215900,94115,,
SAN FRANCISCO,MERIS/MANN,05D0594705,CA,2299 POST STREET #104,4155675177,94115,,
OAKLAND,MEDICAL SPECIALTY LAB,05D0594708,CA,2929 SUMMIT ST STE 208,5108394829,94609,,
SAN FRANCISCO,PACIFIC COAST HOSPITAL,05D0594725,CA,1210 SCOTT STREET,4152920446,94115,,
SAN FRANCISCO,PACIFIC FERTILITY CENTER,05D0594726,CA,55 FRANCISCO STREET   SUITE 500,4158343000,94133,,
SAN FRANCISCO,PACIFIC FMLY PRCTC MED,05D0594727,CA,2300 CALIFORNIA SUITE 103,4159215762,94115,,
SAN FRANCISCO,PACIFIC PEDIATRICS MEDICAL GROUP INC,05D0594731,CA,45 CASTRO STREET SUITE 232,4155656810,94114,,
SAN FRANCISCO,CALIFORNIA PACIFIC MEDICAL CENTER LABORATORY,05D0594734,CA,2333 BUCHANAN,4156001607,94115,,
SAN FRANCISCO,SAN FRANCISCO GYN-OB MED GRP,05D0594754,CA,1635 DIVISADERO STREET SUITE 515,4159213339,94115,,
SAN FRANCISCO,GREGORY R MANTEUFFEL MD,05D0594769,CA,"2645 OCEAN AVE, SUITE 209",4158411040,94132,,
DALY CITY,LENE V MARTINEZ MD,05D0594828,CA,1850 SULLIVAN AVENUE SUITE 310,4159926500,94015,,
SAN FRANCISCO,SAMUEL D SPIVACK MD,05D0594832,CA,350 PARNASSUS 701,4155663431,94117,,
SAN FRANCISCO,UCSF CENTER FOR REPRODUCTIVE HEALTH,05D0594835,CA,499 ILLINOIS ST 6TH FL,4153537475,94158,,
SAN FRANCISCO,ALAN M KRAMER MD,05D0594838,CA,350 PARNASSUS AVE SUITE 701,4155663431,94117,,
SAN FRANCISCO,"D R MINOR, A M KRAMER, W WANG, MD'S",05D0594844,CA,2100 WEBSTER ST STE 326,4158858600,94115,,
SAN FRANCISCO,PAUL A FITZGERALD MD,05D0594859,CA,350 PARNASSUS AVE #710,4156651136,94117,,
SAN FRANCISCO,HEALTHRIGHT 360,05D0594910,CA,558 CLAYTON ST,4157623700,94118,,
SAN FRANCISCO,MEDICAL OFFICES HEALTH SVCS INC LAB,05D0594921,CA,786 HAIGHT STREET,4152527277,94117,,
SAN FRANCISCO,RICHARD G GLOGAU MD INC,05D0594936,CA,350 PARNASSUS AVE STE 400,4155641261,94117,,
SAN FRANCISCO,ST MARYS HOSP & MED CTR DEPT OF PATH,05D0594939,CA,450 STANYAN ST,4157505750,94117,,
SAN FRANCISCO,WALDON HOUSE INC,05D0594946,CA,815 BUENA VISTA WEST,4155541450,94117,,
SAN FRANCISCO,WELLNESS CARE MEDICAL GROUP,05D0595026,CA,416 16TH AVENUE,4152210177,94118,,
SAN FRANCISCO,JOO-SOCK YANG MD,05D0595032,CA,1630 GEARY BLVD,4155630300,94115,,
SAN FRANCISCO,CHERESA C NG MD INC,05D0595043,CA,3838 CALIFORNIA ST #408,4152216668,94118,,
SAN FRANCISCO,WILBERT A ROTH MD,05D0595046,CA,3838 CALIFORNIA STE 512,4152217200,94118,,
SAN FRANCISCO,CALLAHAN KIMMERLING MEDICAL CLINIC,05D0595047,CA,3838 CALIFORNIA,,94118,,
SAN FRANCISCO,GOLDEN GATE UROLOGY INC,05D0595061,CA,"2100 WEBSTER STREET, SUITE 222",4152020250,94115,,
SAN FRANCISCO,"MY HEALTH MEDICAL GROUP, INC",05D0595066,CA,"1700 CALIFORNIA STREET, SUITE 100",4153865388,94109,,
SAN FRANCISCO,MARC N GROPPER MD,05D0595068,CA,"180 MONTGOMERY STREET, SUITE 2370",4156232424,94104,,
SAN FRANCISCO,MARK OSCHERWITZ MD,05D0595069,CA,4141 GEARY BOULEVARD SUITE 422,4153865903,94118,,
SAN FRANCISCO,DAVID FINKELSTEIN MD,05D0595074,CA,3000 CALIFORNIA ST #200,4153871100,94115,,
SAN FRANCISCO,"STOLLE,MOORE,COLLINS,SUNDBERG,VERHILLE",05D0595077,CA,3838 CALIFORNIA STREET SUITE 416,4153878800,94118,,
SAN FRANCISCO,JAMES E FORSTER MD,05D0595081,CA,3838 CALIFORNIA,4153872241,94118,,
SAN FRANCISCO,JACK L COOMBS MD,05D0595092,CA,3838 CALIFORNIA SUITE 312,4153876171,94118,,
DALY CITY,Z A ADROUNY MD,05D0595104,CA,1800 SULLIVAN AVENUE SUITE 207,4153878030,94015,,
SAN FRANCISCO,DAVID L CURTIS MD,05D0595107,CA,3838 CALIFORNIA SUITE #416,4153878800,94118,,
SAN FRANCISCO,JOHN C FLETCHER MD,05D0595108,CA,3838 CALIFORNIA ST #305,4153878805,94118,,
SAN FRANCISCO,PATRICIA TSANG MD,05D0595120,CA,3838 CALIFORNIA ST STE 508,4158310808,94118,,
SAN FRANCISCO,RANDOLPH H CHASE MD,05D0595149,CA,3838 CALIFORNIA,4156682851,94118,,
SAN FRANCISCO,JONATHAN F NORDLICHT MD,05D0595160,CA,3905 SACRAMENTO ST STE 104,4156685666,94118,,
SAN FRANCISCO,JOHN C ARPELS MD,05D0595163,CA,3838 CALIFORNIA STREET #116,4156686666,94118,,
SAN FRANCISCO,WINCHELL W QUOCK MD,05D0595181,CA,402 8TH AVE UNIT 202,4157511411,94118,,
SAN FRANCISCO,"IRINA KHIDEKEL, MD",05D0595200,CA,3635 CALIFORNIA,4157520277,94118,,
SAN FRANCISCO,FERNANDO V DULAY MD,05D0595213,CA,3905 SACRAMENTO STREET STE 202,4157525764,94118,,
SAN FRANCISCO,FRANK S YANG MD,05D0595216,CA,"1199 BUSH STREET, SUITE #390",4159280828,94109,,
SAN FRANCISCO,"YASUKO FUKUDA, MD, INC",05D0595220,CA,"3905 SACRAMENTO STREET, SUITE 301",4157528038,94118,,
SAN FRANCISCO,WILLIS C SCHAUPP MD,05D0595346,CA,3838 CALIFORNIA,4156680411,94118,,
SAN FRANCISCO,JOHN R T REEVES MD,05D0595365,CA,3905 SACRAMENTO ST #304,4156681254,94118,,
SAN FRANCISCO,BLOOD CENTERS OF THE PACIFIC,05D0595381,CA,264 BUSH STREET MILL BLDG,4159896724,94104,,
SAN FRANCISCO,SUTTER PACIFIC MEDICAL FOUNDATION,05D0595420,CA,3625 CALIFORNIA ST,4156004264,94118,,
SAN FRANCISCO,UROLOGICAL ASSOCIATES MEDICAL GROUP,05D0595446,CA,3637 CALIFORNIA STREET,4157527100,94118,,
SAN FRANCISCO,ELIZABETH G MOY MD,05D0595450,CA,3838 CALIFORNIA STREET #316,4153979600,94118,,
SAN FRANCISCO,WYNN M MATSUMURA BACTERIOLOGY LAB,05D0595464,CA,3030 GEARY BLVD,4153878600,94118,,
SAN FRANCISCO,JAY DEE WARK MD,05D0595485,CA,2438 CLEMENT STREET,4157522530,94121,,
SAN FRANCISCO,ELLIOT RIVER MD-SUNSET HEALTH SVC,05D0595577,CA,1800 31ST AVE,4155660633,94122,,
SAN FRANCISCO,FORREST S MARTIN MD,05D0595578,CA,2300 JUDAH ST,4155660717,94122,,
SAN FRANCISCO,FRANCIS I PROCTOR FOUNDATION,05D0595652,CA,95 KIRKHAM ST RM 302,4154764584,94122,,
SAN FRANCISCO,WILLIAM B PARMER MD,05D0595879,CA,3838 CALIFORNIA ST STE 305,4155664652,94118,,
SAN FRANCISCO,WOLFGANG D LINNENBACH MD,05D0595883,CA,"2325 OCEAN AVENUE, #2",4155870800,94127,,
SAN FRANCISCO,SEGARS & SEAGARS,05D0595885,CA,380 WEST PORTAL AVE,4156643322,94127,,
SAN FRANCISCO,SFO MEDICAL CLINIC,05D0595916,CA,INTERNATIONAL TERMINAL,6508215601,94128,,
SAN FRANCISCO,RICHARD S GOODMAN MD,05D0595970,CA,2645 OCEAN AV,4153333060,94132,,
SAN FRANCISCO,FRANCIS J CHARLTON JR MD,05D0595987,CA,2645 OCEAN AVE SUITE 208,4155857880,94132,,
SAN FRANCISCO,THOMAS J PERLITE MD,05D0595991,CA,595 BUCKINGHAM WAY SUITE 535,4156643378,94132,,
SAN FRANCISCO,GERALD F MURPHY MD,05D0595994,CA,595 BUCKINGHAM WAY #314,4156610740,94132,,
SAN FRANCISCO,ZIYAD HANNON MD,05D0595996,CA,2645 OCEAN AVE SUITE 309,4156643378,94132,,
SAN FRANCISCO,JAMES P DIESTEL JR MD,05D0596005,CA,595 BUCKINGHAM WAY,4157315907,94132,,
SAN FRANCISCO,DOCTORS OFFICE PEDIATRICS,05D0596007,CA,595 BUCKINGHAM WAY,4157317550,94132,,
SAN FRANCISCO,JAMES D JACOBITZ MD INC,05D0596013,CA,190 EUCALYPTUS DR,4153377546,94132,,
SAN FRANCISCO,JOHN S TANG MD,05D0596077,CA,728 PACIFIC AVE #300,4157812598,94133,,
SAN FRANCISCO,PHILIP CHEUNG MD,05D0596078,CA,728 PACIFIC AVE SUITE 701,4157818282,94133,,
SAN FRANCISCO,PAUL T CHU MD MEDICAL OFFICE,05D0596080,CA,728 PACIFIC AVE #405,4157883370,94133,,
SAN FRANCISCO,MARTIN C LEUNG MD & ASSOCIATES INC,05D0596084,CA,950 STOCKTON ST #328,4159825616,94108,,
SAN FRANCISCO,WAI-MAN MA MD,05D0596100,CA,728 PACIFIC AVE #611,4153973888,94133,,
SAN FRANCISCO,GORDON L FUNG MD MPH INC,05D0596103,CA,789 VALLEJO STREET,4159826691,94133,,
CAMPBELL,"BIOREFERENCE LABORATORIES, INC.",05D0596114,CA,2605 S WINCHESTER BLVD,4083418600,95008,,
DALY CITY,NORTH EAST MEDICAL SERVICES INC,05D0596124,CA,"2171 JUNIPERO SERRA BLVD, STE 400",4153919686,94014,,
SAN FRANCISCO,ON LOK SENIOR HLTH SVCS,05D0596125,CA,1333 BUSH STREET,4159892578,94109,,
SAN FRANCISCO,PACIFIC AVENUE MEDICAL LABORATORY INC,05D0596126,CA,728 PACIFIC AVENUE SUITE 401,4159828828,94133,,
SAN FRANCISCO,COMMUNITY ORIENTED PRIMARY CARE LAB,05D0596129,CA,1380 HOWARD ST 4TH FLOOR,4155812426,94103,,
SAN FRANCISCO,TELEGRAPH HILL FAMILY MED GRP INC,05D0596132,CA,1 SHRADER STREET #500,4158316441,94117,,
SAN FRANCISCO,ANTHONY KAKIS,05D0596141,CA,2858 SAN BRUNO AVE,4154677500,94134,,
SAN FRANCISCO,UCSF POINT OF CARE TESTING LABORATORY-OUT PATIENT,05D0596167,CA,"400 PARNASSUS AVENUE, BOX 0310",4155148447,94122,,
PALO ALTO,WILLIAM A DWORSKY MD,05D0596232,CA,609 COWPER,4153248110,94301,,
MENLO PARK,SARA B BUNTING MD,05D0596236,CA,401 BURGESS DR STE D,6503260840,94025,,
PALO ALTO,FRANKLIN C BUCKNER MD,05D0596243,CA,850 MIDDLEFIELD RD,4153273932,94301,,
PALO ALTO,"PALO ALTO MEDICAL FOUNDATION FOR HEALTH CARE,",05D0596327,CA,540 UNIVERSITY AVE STE 200,6503221900,94301,,
PALO ALTO,DIAGNOSTIC LABS AKA PENINSULA MED LAB,05D0596362,CA,853 MIDDLEFIELD RD,4153277881,94301,,
PALO ALTO,SURGECENTER OF PALO ALTO,05D0596373,CA,795 EL CAMINO REAL,6503241832,94301,,
PALO ALTO,CARL BRUNSTING MED CORP,05D0596444,CA,1101 WELCH RD STE C10,4153215585,94304,,
PALO ALTO,RICHARD A LENON MD,05D0596485,CA,750 WELCH ROAD #104,4153285222,94304,,
MENLO PARK,GOULD JACOBSON DERMATOLOGY,05D0596488,CA,695 OAK GROVE AVE STE 220,6503275783,94025,,
PALO ALTO,PACKARD CHILDREN'S HEALTH ALLIANCE,05D0596497,CA,"211 QUARRY ROAD, SUITE 107 M/C 5997",6507216060,94304,,
PALO ALTO,ANDREW B NEWMAN MD,05D0596503,CA,750 WELCH ROAD #104,4153285222,94304,,
PALO ALTO,WELCH ROAD INTERNAL MEDICAL GROUP INC,05D0596508,CA,805 EL CAMINO TEAL #B,6503290440,94301,,
PALO ALTO,NANCY MASON MD,05D0596509,CA,900 WELCH RD STE 105,6503291293,94304,,
PALO ALTO,PENINSULA HEAD & NECK SURG INC,05D0596519,CA,900 WELCH RD 103,6503299100,94304,,
PALO ALTO,SBCL-OSLERWELCH PALO ALTO,05D0596564,CA,900 WELCH RD #101,4153263239,94304,,
PALO ALTO,PENINSULA GYN-OB MED GROUP,05D0596570,CA,1101 WELCH ROAD SUITE A3,4153280835,94304,,
PALO ALTO,MICHAEL TAYMOR,05D0596639,CA,145 NORTH CALIFORNIA AVE,6503217722,94301,,
PALO ALTO,MAYVIEW COMMUNITY HEALTH CENTER PA,05D0596659,CA,270 GRANT AVE,6503271223,94306,,
SAN MATEO,MEDICAL ARTS OBSTETRICS & GYNECOLOGY,05D0596755,CA,136 N SAN MATEO DR STE 101,6503441114,94401,,
BURLINGAME,PALO ALTO MEDICAL FOUNDATION,05D0596768,CA,"1501 TROUSDALE, 2ND FLOOR",6506528600,94010,,
SAN MATEO,SABURO NAGUMO MD,05D0596780,CA,120 ST MATTHEWS AVE,4153426692,94401,,
SAN MATEO,"JACK M BERNSTEIN MD, INC",05D0596783,CA,"101 S SAN MATEO DR, STE 100",6503427071,94401,,
SAN MATEO,A M BROOKS MD C R ZIPKIN MD,05D0596785,CA,121 N SAN MATEO DR,4153427432,94401,,
SAN MATEO,STANLEY YOUNG MD INC,05D0596786,CA,50 SOUTH SAN MATEO DRIVE SUITE 480,6503428421,94401,,
SAN MATEO,WILLIAM L SCHWARTZ MD,05D0596790,CA,101 S SAN MATEO DRIVE,4153428665,94401,,
SAN MATEO,ALLURA SKIN & LASER CENTER INC,05D0596807,CA,280 BALDWIN AVE,6503441121,94401,,
SAN MATEO,JAMES L HUTCHINSON MD,05D0596812,CA,72 N SAN MATEO DR,4153445323,94401,,
SAN MATEO,WERNER JU MD,05D0596816,CA,11 S SAN MATEO DR,6503447546,94401,,
SAN MATEO,INTERNAL MEDICINE ASSOCIATES OF,05D0596819,CA,100 S ELLSWORTH AVE STE 700,6503470063,94401,,
SAN MATEO,MAURICE C COVEY MD,05D0596822,CA,101 S SAN MATEO DR,4153472149,94401,,
SAN CARLOS,KAREN RAE ABBOTT MD,05D0596836,CA,"1100 LAUREL, SUITE D",6505916330,94070,,
SAN MATEO,BAY AREA UROLOGY MEDICAL GRP INC,05D0596905,CA,"50 S SAN MATEO DRIVE, #120",6503487770,94401,,
SAN MATEO,BAY OB-GYN MEDICAL GROUP INC,05D0596910,CA,101 S SAN MATEO DR SUITE 115,4153479858,94401,,
SAN MATEO,BIOLOGICAL INFOMATION SYSTEMS,05D0596915,CA,101 S SAN MATEO DR,4153428323,94401,,
SAN MATEO,KATZ & HAYNE MD INC,05D0596938,CA,50 S SAN MATEO DR,4156961900,94401,,
PALO ALTO,BAY IVF CENTER,05D0596972,CA,1681 EL CAMINO REAL,6503220500,94306,,
BURLINGAME,PALO ALTO MEDICAL FOUNDATION,05D0596979,CA,1501 TROUSDALE DR 5TH FL,6506520600,94010,,
SAN MATEO,DIAGNOSTIC LABORATORIES,05D0596983,CA,34 NORTH SAN MATEO DR,4153436590,94401,,
SAN MATEO,BRIAN HENDERSON MD,05D0597028,CA,50 S SAN MATEO DR STE 300,6503480898,94401,,
SAN MATEO,VISITING NURSE ASSOC OF SAN MATEO COUN,05D0597057,CA,700 S CLAREMONT ST SUITE 220,4155732339,94402,,
SAN MATEO,HILLSDALE MANOR CONVALESCENT HOSPITAL,05D0597108,CA,2883 SOUTH NORFOLK STREET,6503783191,94403,,
FOSTER CITY,G WAYNE JOWER DPM,05D0597168,CA,1289 E HILLSDALE BLVD,4155743024,94404,,
ALAMEDA,DOCTORS OFFICE PRABHA BHATNAGAR,05D0597263,CA,2151 SANTA CLARA AVENUE,5108651244,94501,,
ALAMEDA,JOHN B WHALEN MD,05D0597286,CA,2258 SANTA CLARA,5105233123,94501,,
OAKLAND,AFFILIATES IN DERMATOLOGY MED GRP INC,05D0597288,CA,460 34TH ST,5106528091,94609,,
ALAMEDA,UNIVERSITY HEALTHCARE ALLIANCE,05D0597300,CA,2433 CENTRAL AVE STE A,5105212300,94501,,
ALAMEDA,ALAMEDA HOSPITAL LABORATORY,05D0597301,CA,2070 CLINTON AVE,5108144305,94501,,
ALAMEDA,UNIVERSITY HEALTHCARE ALLIANCE,05D0597308,CA,1332 PARK STREET SUITE 202,5105233417,94501,,
ALAMEDA,VENCORE NURSING CENTERS WEST LLC,05D0597332,CA,516 WILLOW STREET,5105215600,94501,,
ALAMEDA,PRYAL CHIROPRACTIC HEALTH,05D0597351,CA,1414 EVERETT,5105228051,94501,,
ANTIOCH,"SUTTER DELTA MEDICAL GROUP, INC",05D0597421,CA,3903 LONE TREE WAY,7074342049,94509,,
ANTIOCH,SUTTER EAST BAY MEDICAL FOUNDATION,05D0597423,CA,4053 LONE TREE WAY STE 101,5102045417,94531,,
ANTIOCH,LOUIS A ENRIQUE MD,05D0597427,CA,"3432 HILLCREST AVENUE, SUITE 150",9257546611,94531,,
ANTIOCH,DENNIS ZAI MD INC,05D0597429,CA,3903 LONE TREE WAY SUITE 205,9257548710,94509,,
ANTIOCH,HOWARD L FRIESEN MD,05D0597432,CA,1130 A ST,5107572250,94509,,
ANTIOCH,ALLERGY SPECIALISTS MEDICAL,05D0597452,CA,3707 SUNSET LN,9257578882,94509,,
ANTIOCH,ANTIOCH CNVLSCNT HOSP,05D0597456,CA,1210 A STREET,9257578787,94509,,
ANTIOCH,DBA ANTIOCH HEART CARE,05D0597462,CA,1130 A STREET,9257545656,94509,,
ANTIOCH,ANTIOCH MEDICAL PARK MED,05D0597463,CA,3737 LONE TREE WAY,9257545151,94509,,
ANTIOCH,SCOTT P FACKRELL DO  DOCTOR'S OFFICE,05D0597469,CA,"3700 SUNSET LANE, SUITE 2",9257064345,94509,,
ANTIOCH,"NOEL T D  CHIU MD,  A M C",05D0597475,CA,3436 HILLCREST AVE STE 150,9257546767,94531,,
ANTIOCH,"SUTTER DELTA MEDICAL GROUP, INC",05D0597476,CA,3724 LONE TREE WAY STE B,7074342049,94509,,
ANTIOCH,SUTTER DELTA MEDICAL CENTER,05D0597478,CA,3901 LONE TREE WAY,9257793011,94509,,
NAPA,DAVID L GUZMAN DPM PROF CORP,05D0597556,CA,4007 FOXRIDGE WAY,7077452222,94558,,
CALISTOGA,CALISTOGA FAMILY CLINIC,05D0597595,CA,1705 WASHINGTON STREET,7079426219,94515,,
CONCORD,SAN MIGUEL VILLA,05D0597627,CA,1050 SAN MIGUEL RD,9258254280,94518,,
CONCORD,A J PANZARELLA DPM,05D0597633,CA,2975 TREAT BOULEVARD A2,5106863338,94518,,
CONCORD,F MICHAEL BREWSTER MD,05D0597689,CA,3301 CLAYTON RD,,94519,,
CLAYTON,CLAYTON VALLEY MEDICAL GROUP,05D0597710,CA,"5439 CLAYTON ROAD, SUITE B",9256729744,94517,,
CONCORD,WILLOW PASS NURSING & REHAB CENTER,05D0597716,CA,3318 WILLOW PASS RD,5106899222,94519,,
LAFAYETTE,ROBERT DAVIDSON MD,05D0597751,CA,826 LAS TRAM PAS ROAD,5106742622,94549,,
CONCORD,JERALD J TANTILLO MD INC,05D0597754,CA,2700 GRANT STREET #207,4156742660,94520,,
CONCORD,MARY R NEWBURGER MD,05D0597758,CA,2600 PARK AVE SUITE 208,5106761316,94520,,
WALNUT CREEK,ROBERT W MAYO MD,05D0597763,CA,"1455 MONTEGO WAY, #104",5109432001,94598,,
CONCORD,C WILLIAM BECKNER MD,05D0597767,CA,2415 HIGH SCHOOL AVE,5106767224,94520,,
CONCORD,SAM SUNDAR MD,05D0597773,CA,2415 HIGH SCHOOL AVENUE SUITE 700,9256806846,94520,,
CONCORD,JOHANNA MEYER-MITCHELL MD,05D0597777,CA,2485 HIGH SCHOOL AVE STE 127,5106822400,94520,,
CONCORD,JORGE A SALAZAR-SUERO MD INC,05D0597791,CA,2211 EAST ST,9256031363,94520,,
CONCORD,RALPH D KIRK MD,05D0597793,CA,"2550 PARK AVE, #3",5106857484,94520,,
CONCORD,WELBY W BIGELOW MD,05D0597796,CA,2415 HIGH SCHOOL AVE STE 300,5106852555,94520,,
CONCORD,DENNIS R CARROLL MD,05D0597804,CA,2485 HIGH SCHOOL AVE STE 110,5106870303,94520,,
CONCORD,JOHN MUIR MEDICAL GROUP,05D0597807,CA,"2700 GRANT STREET, SUITE 200",9256770500,94520,,
WALNUT CREEK,ALAN N KAPLAN MD,05D0597814,CA,"1776 YGNACIO VALLEY ROAD, #104",9259321333,94598,,
CONCORD,DAVID BURKE MD INC,05D0597816,CA,2700 GRANT STREET SUITE 310,5106878882,94520,,
CONCORD,GASTROENTEROLOGY MEDICAL GROUP INC,05D0597817,CA,2415 HIGH SCHOOL AVE,5106879650,94520,,
CONCORD,ERACH C GUARD MD,05D0597820,CA,2485 HIGH SCHOOL AVE SUITE314,5106892410,94520,,
CONCORD,DETLEF EHLING  MD,05D0597821,CA,2485 HIGH SCHOOL AVENUE SUITE #208,9256820390,94520,,
CONCORD,MARSTON LEIGH MD,05D0597822,CA,2700 GRANT ST STE 305,5106894300,94520,,
CONCORD,ALLAN D TOBIAS MD,05D0597826,CA,2485 HIGH SCHOOL AVE,5106896210,94520,,
CONCORD,JOHN MUIR HEALTH - CONCORD MEDICAL CENTER -,05D0597853,CA,2540 EAST ST PO BOX 4110,9259417966,94520,,
CONCORD,ALLERGY SPECIALIST MED,05D0597862,CA,2182 EAST ST,5106854224,94520,,
CONCORD,BIRTHRIGHT/CONCORD,05D0597873,CA,1070 CONCORD AVE SUITE 105,5107987227,94520,,
CONCORD,SMITHKLINE BEECHAM CLIN LABS CLINOVA,05D0597877,CA,2425 EAST ST STE 6,5107989181,94520,,
CONCORD,DOCTOR'S CLINIC,05D0597906,CA,2550 PARK AVE SUITE 6,5106765611,94520,,
CONCORD,TIMOTHY P SHEA DPM,05D0597928,CA,2425 EAST ST,5106768474,94520,,
CONCORD,DIABLO VALLEY PATHOLOGY CONSULTANTS,05D0597939,CA,2600 PARK AVE SUITE 202,9256879636,94520,,
CONCORD,PLANNED PARENTHOOD SHASTA DIABLO,05D0597943,CA,2185 PACHECO ST,9256760505,94520,,
CONCORD,IRAJ NAIMA MD,05D0597977,CA,1440 WASHINGTON BLVD A1,5106720300,94521,,
PLEASANT HILL,J KIM MORGAN MD,05D0598037,CA,401 GREGORY LN STE 218,5106827871,94523,,
PLEASANT HILL,DONALD K FISHER MD,05D0598041,CA,1799 SHIRLEY DR,5106853222,94523,,
CONCORD,MARTIN T STUART MD,05D0598042,CA,2550 ALMOND ST STE 3,9256829232,94520,,
PLEASANT HILL,EUGENE B WHITNEY MD,05D0598043,CA,401 GREGORY LANE SUITE 204,5106870414,94523,,
PLEASANT HILL,JOHN MUIR MEDICAL GROUP,05D0598046,CA,401 GREGORY LN #104,9256744720,94523,,
WALNUT CREEK,S MING CHANG MD,05D0598055,CA,1816 SAN MIGUEL DR,,94596,,
PLEASANT HILL,BAY WOOD CARE CENTER,05D0598069,CA,550 PATTERSON BLVD,5109395400,94523,,
PLEASANT HILL,OAK PARK CONVALESCENT,05D0598101,CA,1625 OAK PARK BLVD,5109355222,94523,,
CONCORD,SUN VALLEY URGENT CARE MED CTR,05D0598121,CA,1100 CONTRA COSTA BLVD,5108252000,94523,,
PLEASANT HILL,BAYWOOD CARE CENTER,05D0598123,CA,550 PATTERSON BLVD,5109395400,94523,,
DANVILLE,F RYAN ANDERSON MD,05D0598174,CA,909 SAN RAMON VLY BLVD,5108209898,94526,,
DANVILLE,SHELDON BAROFF MD,05D0598181,CA,903 SAN RAMON VLY 226,5108310811,94526,,
DANVILLE,DAVID H LIN MD,05D0598184,CA,905 SAN RAMON VALLEY BLVD #206,5108319200,94526,,
DANVILLE,MARILYN KWOLEK MD INC,05D0598194,CA,917 SAN RAMON VALLEY BLVD SUITE 199,5108382677,94526,,
